Date,Open,High,Low,Close,Adj Close,Volume,Ticker,EMA12,EMA26,MACD,MA5
2025-01-02,8.729999542236328,9.050000190734863,8.729999542236328,8.979999542236328,8.093511581420898,1476300,IEP,8.979999542236328,8.979999542236328,0.0,
2025-01-03,8.899999618530273,9.40999984741211,8.899999618530273,9.119999885559082,8.21969223022461,1403500,IEP,9.001538056593676,8.990369938038015,0.01116811855566091,
2025-01-06,9.100000381469727,9.350000381469727,9.079999923706055,9.279999732971191,8.363896369934082,1221500,IEP,9.044378314497909,9.011823996921953,0.03255431757595595,
2025-01-07,9.3100004196167,9.430000305175781,9.25,9.34000015258789,8.417974472045898,535600,IEP,9.089858597280983,9.036133341786096,0.05372525549488749,
2025-01-08,9.300000190734863,9.319999694824219,9.119999885559082,9.149999618530273,8.24673080444336,520800,IEP,9.099111062088566,9.044567880804182,0.054543181284383735,9.173999786376953
2025-01-10,9.149999618530273,9.239999771118164,9.100000381469727,9.210000038146973,8.30080795288086,652100,IEP,9.11617090455909,9.056822114681427,0.0593487898776619,9.219999885559082
2025-01-13,9.180000305175781,9.229999542236328,9.020000457763672,9.130000114440918,8.228704452514648,637300,IEP,9.11829847531014,9.062242707256205,0.05605576805393575,9.22199993133545
2025-01-14,9.050000190734863,9.199999809265137,8.800000190734863,8.970000267028809,8.084500312805176,1058700,IEP,9.095483366343782,9.055409933906027,0.04007343243775452,9.160000038146972
2025-01-15,9.0,9.199999809265137,8.949999809265137,9.109999656677246,8.210679054260254,918700,IEP,9.0977166417797,9.059453617074267,0.03826302470543297,9.113999938964843
2025-01-16,9.149999618530273,10.100000381469727,9.140000343322754,9.449999809265137,8.517115592956543,2466400,IEP,9.151914052162073,9.08838296464396,0.06353108751811298,9.173999977111816
2025-01-17,9.739999771118164,9.960000038146973,9.300000190734863,9.380000114440918,8.454025268554688,1382600,IEP,9.187004215589589,9.10998423499929,0.07701998059029869,9.207999992370606
2025-01-21,9.460000038146973,9.649999618530273,9.319999694824219,9.529999732971191,8.589217185974121,961200,IEP,9.23977275672522,9.14109649410832,0.09867626261689999,9.28799991607666
