Date,Open,High,Low,Close,Adj Close,Volume,Ticker,EMA12,EMA26,MACD,MA5
2025-01-02,49.22999954223633,49.56999969482422,48.970001220703125,49.209999084472656,48.23919677734375,2608800,BHP,49.209999084472656,49.209999084472656,0.0,
2025-01-03,49.119998931884766,49.150001525878906,48.54999923706055,48.810001373291016,47.84708786010742,3249100,BHP,49.1484609750601,49.18036962438513,-0.03190864932503246,
2025-01-06,49.119998931884766,49.29999923706055,48.43000030517578,48.4900016784668,47.53340148925781,2507100,BHP,49.047159544814974,49.12923125802081,-0.08207171320583484,
2025-01-07,48.779998779296875,48.970001220703125,48.11000061035156,48.18000030517578,47.229515075683594,1834300,BHP,48.913750431024326,49.05891785410636,-0.1451674230820359,
2025-01-08,48.08000183105469,48.7599983215332,48.060001373291016,48.720001220703125,47.75886535644531,2147900,BHP,48.88394286020568,49.033812918298715,-0.1498700580930361,48.682000732421876
2025-01-10,49.029998779296875,49.08000183105469,48.380001068115234,48.540000915527344,47.58241653442383,2411300,BHP,48.831028714870556,48.99723425142676,-0.1662055365562054,48.54800109863281
2025-01-13,48.400001525878906,49.29999923706055,48.369998931884766,49.29999923706055,48.32741928100586,2122700,BHP,48.90317802597671,49.019661287399636,-0.11648326142292831,48.646000671386716
2025-01-14,49.5099983215332,49.66999816894531,49.2400016784668,49.619998931884766,48.64110565185547,1642300,BHP,49.01345816534718,49.06413074254669,-0.05067257719950646,48.87200012207031
2025-01-15,50.029998779296875,50.16999816894531,49.59000015258789,49.810001373291016,48.827362060546875,2246300,BHP,49.13600327426162,49.11938041889812,0.016622855363500832,49.19800033569336
2025-01-16,49.439998626708984,49.650001525878906,49.0099983215332,49.560001373291016,48.58229446411133,4154000,BHP,49.201233751035375,49.152019008112404,0.049214742922970345,49.36600036621094
2025-01-17,49.849998474121094,50.4900016784668,49.7599983215332,50.09000015258789,49.101837158203125,2349000,BHP,49.33796704358191,49.22149909288837,0.11646795069353999,49.67600021362305
2025-01-21,50.04999923706055,50.25,49.84000015258789,50.119998931884766,49.13124465942383,3188200,BHP,49.45827964178235,49.288054636517735,0.17022500526461215,49.84000015258789
2025-01-22,49.77000045776367,49.77000045776367,49.06999969482422,49.06999969482422,48.101959228515625,3222000,BHP,49.398544265327246,49.27190241861451,0.1266418467127366,49.73000030517578
2025-01-23,49.02000045776367,49.5099983215332,48.779998779296875,49.470001220703125,48.49406814575195,2493800,BHP,49.40953764307738,49.286576403954406,0.12296123912297219,49.662000274658205
2025-01-24,50.13999938964844,50.29999923706055,49.75,49.869998931884766,48.88617706298828,1743300,BHP,49.480377841355434,49.32979288750481,0.15058495385062542,49.72399978637695
2025-01-27,49.810001373291016,49.970001220703125,49.43000030517578,49.900001525878906,48.915584564208984,2824900,BHP,49.54493533128212,49.37203056442141,0.17290476686071088,49.68600006103516
2025-01-28,49.290000915527344,49.29999923706055,48.41999816894531,48.709999084472656,47.74905776977539,2630800,BHP,49.41648360100374,49.32299119553632,0.09349240546742266,49.40400009155273
2025-01-29,48.779998779296875,49.310001373291016,48.630001068115234,48.790000915527344,47.827484130859375,2142000,BHP,49.32010164939199,49.28351043405417,0.03659121533781473,49.34800033569336
2025-01-30,49.630001068115234,49.970001220703125,49.41999816894531,49.75,48.7685432434082,2105600,BHP,49.386239857177834,49.318065216716825,0.06817464046100952,49.40400009155273
2025-01-31,49.70000076293945,49.84000015258789,49.0099983215332,49.150001525878906,48.180381774902344,1950700,BHP,49.34989549851646,49.305616054432534,0.04427944408392648,49.26000061035156
2025-02-03,48.349998474121094,49.27000045776367,48.22999954223633,48.790000915527344,47.827484130859375,2607700,BHP,49.26375787036429,49.26742234043956,-0.0036644700752717085,49.03800048828125
2025-02-04,49.310001373291016,49.9900016784668,49.15999984741211,49.83000183105469,48.84696578979492,2138800,BHP,49.35087232585512,49.309094895299936,0.0417774305551859,49.262001037597656
2025-02-05,49.91999816894531,50.31999969482422,49.880001068115234,50.04999923706055,49.062625885009766,2203400,BHP,49.45843031219442,49.363976698393316,0.0944536138011074,49.514000701904294
2025-02-06,51.20000076293945,51.25,50.54999923706055,50.689998626708984,49.689998626708984,2183600,BHP,49.64790236058128,49.462200544935214,0.18570181564606258,49.70200042724609
2025-02-07,51.2400016784668,51.25,50.27000045776367,50.349998474121094,49.35670471191406,2115800,BHP,49.75591714727971,49.527963354504536,0.2279537927751747,49.94199981689453
2025-02-10,50.72999954223633,50.93000030517578,50.56999969482422,50.81999969482422,49.81743621826172,1834900,BHP,49.91962215459425,49.62366975008377,0.29595240451048,50.347999572753906
2025-02-11,49.88999938964844,50.25,49.65999984741211,50.20000076293945,49.20966720581055,2234400,BHP,49.962757325108896,49.66636093622123,0.29639638888766484,50.42199935913086
2025-02-12,50.31999969482422,51.15999984741211,50.25,50.65999984741211,49.66059112548828,2463800,BHP,50.070025405463234,49.73996381853166,0.3300615869315706,50.54399948120117
2025-02-13,50.93000030517578,51.970001220703125,50.81999969482422,51.83000183105469,50.80751037597656,2983200,BHP,50.34079100940038,49.894781449088924,0.44600956031145245,50.77200012207031
2025-02-14,52.47999954223633,52.52000045776367,51.529998779296875,51.54999923706055,50.53303146362305,2833500,BHP,50.526823044425015,50.01739017412386,0.5094328703011541,51.012000274658206
2025-02-18,52.349998474121094,52.380001068115234,51.70000076293945,51.939998626708984,50.91533660888672,1942700,BHP,50.7442346724687,50.159805615056094,0.5844290574126063,51.236000061035156
2025-02-19,50.95000076293945,51.38999938964844,50.630001068115234,51.08000183105469,50.07230758666992,2756700,BHP,50.795891158405006,50.227968297722654,0.5679228606823514,51.412000274658205
2025-02-20,52.22999954223633,52.400001525878906,51.86000061035156,52.11000061035156,51.08198547363281,3012500,BHP,50.99806184331986,50.36737809865813,0.6306837446617308,51.70200042724609
2025-02-21,52.18000030517578,52.290000915527344,51.400001525878906,51.439998626708984,50.425201416015625,2155900,BHP,51.06605211768742,50.44683147110634,0.619220646581077,51.623999786376956
2025-02-24,51.45000076293945,51.470001220703125,51.060001373291016,51.09000015258789,50.08210754394531,1771800,BHP,51.06973643074903,50.49447359566053,0.5752628350885018,51.53199996948242
2025-02-25,50.79999923706055,50.900001525878906,50.400001525878906,50.70000076293945,49.69980239868164,2287200,BHP,51.012854020316794,50.50969783027378,0.5031561900430148,51.284000396728516
2025-02-26,50.310001373291016,50.65999984741211,50.09000015258789,50.220001220703125,49.229270935058594,2245300,BHP,50.890876666530076,50.488238822157435,0.4026378443726415,51.1120002746582
2025-02-27,50.0099983215332,50.040000915527344,49.25,49.36000061035156,48.38623809814453,2091300,BHP,50.65535727327185,50.40466562128292,0.25069165198892307,50.5620002746582
2025-02-28,48.63999938964844,48.959999084472656,48.08000183105469,48.47999954223633,47.523597717285156,3056100,BHP,50.32068685311254,50.26209776357577,0.058589089536774,49.970000457763675
2025-03-03,49.97999954223633,50.11000061035156,48.599998474121094,48.84000015258789,47.876495361328125,3512000,BHP,50.09288889918567,50.15675719979889,-0.06386830061322257,49.52000045776367
2025-03-04,48.88999938964844,49.97999954223633,48.43000030517578,49.220001220703125,48.249000549316406,2894400,BHP,49.95859848711143,50.08736786801401,-0.1287693809025825,49.22400054931641
2025-03-05,50.209999084472656,50.77000045776367,49.90999984741211,50.709999084472656,49.70960235595703,2957600,BHP,50.07419857901316,50.133488698862806,-0.05929011984964916,49.322000122070314
