Date,Open,High,Low,Close,Adj Close,Volume,Ticker,EMA12,EMA26,MACD,MA5
2025-01-02,529.1900024414062,530.5599975585938,517.6599731445312,522.4000244140625,520.80517578125,2818800,MA,522.4000244140625,522.4000244140625,0.0,
2025-01-03,522.530029296875,524.4600219726562,517.6799926757812,521.3599853515625,519.768310546875,1627500,MA,522.240018404447,522.322984483507,-0.08296607905992914,
2025-01-06,520.969970703125,521.3599853515625,511.010009765625,511.92999267578125,510.3670959472656,2920800,MA,520.6538606000369,521.5531332384902,-0.8992726384533398,
2025-01-07,513.6799926757812,516.3300170898438,511.0799865722656,511.3999938964844,509.8387145996094,2211800,MA,519.2301887994903,520.801048842786,-1.5708600432957383,
2025-01-08,512.0399780273438,517.4500122070312,511.5299987792969,516.4000244140625,514.823486328125,2456700,MA,518.7947788940398,520.475047033251,-1.6802681392111936,516.6980041503906
2025-01-10,512.1199951171875,513.760009765625,503.3599853515625,504.6700134277344,503.8708190917969,2815500,MA,516.6217380530697,519.3043038032127,-2.6825657501429987,513.152001953125
2025-01-13,501.0,506.1499938964844,499.9200134277344,504.9100036621094,504.1104431152344,2885500,MA,514.8199327621528,518.2380593483163,-3.418126586163453,509.86200561523435
2025-01-14,507.07000732421875,509.3900146484375,504.2099914550781,509.0199890136719,508.21392822265625,2704800,MA,513.9276337239249,517.5552393235278,-3.6276055996028163,509.2800048828125
2025-01-15,515.5700073242188,523.77001953125,513.72998046875,522.3499755859375,521.5227661132812,3024800,MA,515.223378625773,517.9104049725952,-2.687026346822222,511.4700012207031
2025-01-16,523.6199951171875,527.1199951171875,520.719970703125,523.1400146484375,522.3115844726562,3275600,MA,516.4413226292598,518.297783467102,-1.856460837842178,512.8179992675781
2025-01-17,524.5800170898438,528.1300048828125,521.010009765625,524.7000122070312,523.8690795898438,2374800,MA,517.7118902566093,518.7720226330227,-1.060132376413435,516.8239990234375
2025-01-21,527.6599731445312,529.97998046875,526.9099731445312,528.0599975585938,527.2237548828125,2706900,MA,519.3039067646068,519.4600207756577,-0.15611401105081768,521.4539978027344
2025-01-22,528.0,530.2999877929688,525.6699829101562,527.1799926757812,526.3451538085938,2037600,MA,520.515612289403,520.0318705460371,0.4837417433658402,525.0859985351562
2025-01-23,529.0499877929688,534.3499755859375,528.6799926757812,534.219970703125,533.3739624023438,2196500,MA,522.6239751222832,521.0828409280437,1.5411341942395893,527.4599975585937
2025-01-24,532.989990234375,536.0599975585938,532.1500244140625,533.489990234375,532.6451416015625,2472900,MA,524.2956697549128,522.0018890248089,2.29378073010389,529.5299926757813
2025-01-27,533.5800170898438,547.989990234375,531.6599731445312,547.6400146484375,546.7727661132812,3074600,MA,527.8871074308397,523.901009441374,3.9860979894657476,534.1179931640625
2025-01-28,546.5399780273438,551.5499877929688,542.6599731445312,547.3599853515625,546.4932250976562,2727800,MA,530.8829348032586,525.6387113606472,5.244223442611428,537.9779907226563
2025-01-29,547.0,550.6099853515625,546.5,548.7999877929688,547.930908203125,2549000,MA,533.6394044939833,527.3543614667451,6.285043027238203,542.3019897460938
2025-01-30,555.0,576.9400024414062,554.530029296875,566.010009765625,565.1137084960938,6005200,MA,538.6194976126974,530.2177428222177,8.401754790479686,548.6599975585938
2025-01-31,563.8200073242188,565.5399780273438,554.6400146484375,555.4299926757812,554.5504150390625,4505100,MA,541.2057276224026,532.0853168854446,9.120410736957979,553.047998046875
2025-02-03,552.6400146484375,565.0,551.0700073242188,563.9500122070312,563.0569458007812,3195500,MA,544.7048483277301,534.4456646870436,10.259183640686501,556.3099975585938
2025-02-04,570.8800048828125,572.0,557.5800170898438,559.1099853515625,558.224609375,2638900,MA,546.9210232544735,536.2726514029339,10.64837185153965,558.6599975585938
2025-02-05,561.3499755859375,566.8699951171875,559.7999877929688,566.2899780273438,565.3931884765625,2404700,MA,549.9008624502997,538.496157078816,11.404705371483601,562.1579956054687
2025-02-06,566.1300048828125,569.75,564.5399780273438,567.1599731445312,566.2618408203125,1738400,MA,552.5561102494122,540.6194027133134,11.936707536098766,562.38798828125
2025-02-07,568.0599975585938,570.0499877929688,561.780029296875,562.75,561.8588256835938,2008300,MA,554.1244009802718,542.258706216031,11.865694764240857,563.8519897460938
2025-02-10,565.25,567.27001953125,561.0,565.489990234375,564.594482421875,2357700,MA,555.8729531732108,543.9795420692417,11.893411103969129,564.1599853515625
2025-02-11,564.989990234375,566.4299926757812,559.219970703125,564.7000122070312,563.8057861328125,1847800,MA,557.2309622553371,545.5143917090779,11.716570546259163,565.2779907226562
2025-02-12,562.010009765625,564.75,559.4400024414062,564.5999755859375,563.7058715820312,1722200,MA,558.364656613891,546.9281386629193,11.436517950971734,564.939990234375
2025-02-13,565.5999755859375,567.3900146484375,561.469970703125,566.3099975585938,565.4132080078125,1709500,MA,559.58701675923,548.3638319144508,11.223184844779212,564.7699951171875
2025-02-14,566.010009765625,569.239990234375,564.1300048828125,564.760009765625,563.8656616210938,1927400,MA,560.3828618371369,549.5783636071303,10.80449823000663,565.1719970703125
2025-02-18,564.9000244140625,568.6300048828125,561.52001953125,568.6099853515625,567.7095336914062,2064100,MA,561.6485731470486,550.9881133659771,10.660459781071495,565.79599609375
2025-02-19,567.489990234375,570.7000122070312,566.6500244140625,568.5,567.5997314453125,2459100,MA,562.7026388167335,552.2852901536826,10.417348663050916,566.5559936523438
2025-02-20,568.1500244140625,568.5,559.0399780273438,563.280029296875,562.3880615234375,2181900,MA,562.7914681213706,553.0997152754005,9.691752845970086,566.2920043945312
2025-02-21,561.4299926757812,564.7999877929688,556.5800170898438,557.510009765625,556.6271362304688,2256100,MA,561.9789360666405,553.4264037561578,8.552532310482661,564.5320068359375
2025-02-24,558.4299926757812,561.4600219726562,556.7899780273438,559.0,558.1148071289062,1752500,MA,561.5206382102342,553.8392627371832,7.681375473051048,563.3800048828125
2025-02-25,562.4400024414062,566.0399780273438,552.6900024414062,564.030029296875,563.1368408203125,3609500,MA,561.9066983774097,554.5941343341974,7.312564043212319,562.464013671875
2025-02-26,562.5900268554688,566.6799926757812,559.5999755859375,561.27001953125,560.3812255859375,2028000,MA,561.8087477856928,555.0886443487939,6.720103436898967,561.018017578125
2025-02-27,565.5700073242188,574.7000122070312,564.0,564.8200073242188,563.9255981445312,2436500,MA,562.2720184839276,555.8094860506773,6.462532433250317,561.3260131835938
2025-02-28,567.2999877929688,576.4299926757812,564.0,576.3099975585938,575.3973388671875,3205400,MA,564.4317075723378,557.328042458671,7.103665113666807,565.0860107421875
2025-03-03,577.3300170898438,582.22998046875,570.0,574.9199829101562,574.0095825195312,3092600,MA,566.0452883935407,558.631149158781,7.414139234759659,568.2700073242188
2025-03-04,570.4600219726562,573.2000122070312,552.010009765625,555.0700073242188,554.1910400390625,3318100,MA,564.3567836136449,558.3673608747393,5.989422738905546,566.4780029296875
2025-03-05,552.5800170898438,560.989990234375,551.3200073242188,558.2999877929688,557.4158935546875,2795400,MA,563.4249688720024,558.3623702760897,5.062598595912732,565.8839965820313
2025-03-06,548.5,555.6799926757812,544.6900024414062,549.8200073242188,548.9493408203125,3133200,MA,561.3318978646511,557.7296026500252,3.602295214625883,562.8839965820313
2025-03-07,547.0700073242188,550.3800048828125,536.280029296875,546.77001953125,545.9041748046875,3161300,MA,559.0916088902817,556.9177816782641,2.1738272120176134,556.9760009765625
2025-03-10,538.1500244140625,548.5599975585938,532.02001953125,537.1199951171875,536.2694091796875,3893400,MA,555.711360617498,555.4512789700361,0.2600816474619023,549.4160034179688
2025-03-11,537.2000122070312,538.0499877929688,522.25,525.7999877929688,524.9673461914062,4582600,MA,551.1096109521858,553.254887030994,-2.1452760788082514,543.5619995117188
2025-03-12,530.510009765625,532.7100219726562,519.260009765625,524.6400146484375,523.8092041015625,2810800,MA,547.0373653669938,551.1352668545084,-4.097901487514605,536.8300048828125
2025-03-13,524.5,528.530029296875,517.7100219726562,519.8300170898438,519.0068359375,2375800,MA,542.8516194782014,548.8163594645332,-5.964739986331779,530.8320068359375
2025-03-14,522.5999755859375,528.4099731445312,520.9500122070312,527.6400146484375,526.804443359375,2369500,MA,540.5113725813146,547.2477413300076,-6.736368748692939,527.006005859375
2025-03-17,523.25,533.47998046875,521.47998046875,531.989990234375,531.1475219726562,2544800,MA,539.2003906817854,546.1175375451459,-6.917146863360472,525.9800048828125
