Date,Open,High,Low,Close,Adj Close,Volume,Ticker,EMA12,EMA26,MACD,MA5
2025-01-02,82.87000274658203,82.98999786376953,81.80999755859375,82.06999969482422,80.70068359375,2653100,SO,82.06999969482422,82.06999969482422,0.0,
2025-01-03,82.2699966430664,83.0,82.0999984741211,82.31999969482422,80.9465103149414,4648000,SO,82.10846123328577,82.08851821334274,0.019943019943028162,
2025-01-06,82.02999877929688,82.37999725341797,80.45999908447266,80.95999908447266,79.60919952392578,5375500,SO,81.93177474885297,82.0049242037968,-0.07314945494383096,
2025-01-07,81.11000061035156,82.0999984741211,80.97000122070312,81.08999633789062,79.73702239990234,4533300,SO,81.80227037793568,81.93715176928524,-0.1348813913495519,
2025-01-08,81.5199966430664,83.05000305175781,81.30999755859375,83.0199966430664,81.63482666015625,7807500,SO,81.98961288026348,82.01736250067643,-0.027749620412947706,81.89199829101562
2025-01-10,82.30000305175781,82.93000030517578,81.19999694824219,81.31999969482422,79.96319580078125,5002300,SO,81.88659546711898,81.96570599653921,-0.07911052942023389,81.74199829101562
2025-01-13,81.73999786376953,81.95999908447266,80.5,81.87000274658203,80.50401306152344,3555600,SO,81.88404274088252,81.95861686691275,-0.07457412603022817,81.6519989013672
2025-01-14,82.0,82.23999786376953,81.41000366210938,82.05000305175781,80.68101501464844,3693200,SO,81.9095750964018,81.96538621393832,-0.05581111753652124,81.86999969482422
2025-01-15,82.9000015258789,83.20999908447266,82.0,82.33999633789062,80.96617126464844,4113300,SO,81.97579374893853,81.99313511200886,-0.017341363070329407,82.11999969482422
2025-01-16,82.0999984741211,83.93000030517578,81.95999908447266,83.88999938964844,82.49031066894531,4452800,SO,82.27028692443236,82.1336435770192,0.13664334741315542,82.29400024414062
2025-01-17,83.68000030517578,84.48999786376953,83.3499984741211,83.9000015258789,82.50015258789062,5407000,SO,82.52101224773182,82.26448490656436,0.25652734116745535,82.81000061035157
2025-01-21,84.18000030517578,85.47000122070312,84.0999984741211,84.7300033569336,83.31629943847656,5647500,SO,82.86085703376285,82.44711590288802,0.41374113087483977,83.38200073242187
2025-01-22,84.27999877929688,84.55999755859375,82.45999908447266,82.5199966430664,81.1431655883789,5195000,SO,82.80841697365571,82.45251447623455,0.3559024974211553,83.47599945068359
2025-01-23,82.5199966430664,82.9000015258789,82.12999725341797,82.26000213623047,80.88751220703125,5846700,SO,82.72404546020567,82.43825430290092,0.28579115730475735,83.46000061035156
2025-01-24,82.08999633789062,83.91000366210938,82.05000305175781,83.4800033569336,82.087158203125,6574400,SO,82.84034667508689,82.51542089949592,0.3249257755909696,83.3780014038086
2025-01-27,83.91000366210938,86.6500015258789,82.87000274658203,86.5,85.0567626953125,7700200,SO,83.40337026353507,82.81057490694067,0.5927953565943938,83.89800109863282
2025-01-28,86.13999938964844,86.27999877929688,83.52999877929688,83.54000091552734,82.14615631103516,6138500,SO,83.42439036384157,82.86460646313228,0.5597839007092915,83.66000061035156
2025-01-29,83.87999725341797,84.44999694824219,82.69000244140625,82.83000183105469,81.44800567626953,5771800,SO,83.33294597418205,82.86204315705245,0.47090281712959836,83.72200164794921
2025-01-30,83.80000305175781,85.0999984741211,83.5,84.93000030517578,83.5129623413086,6408100,SO,83.57864664048878,83.01522516802456,0.5634214724642277,84.25600128173828
2025-01-31,84.51000213623047,84.73999786376953,83.43000030517578,83.94999694824219,82.54930114746094,4685500,SO,83.63577745706623,83.08446752211475,0.5513099349514761,84.35
2025-02-03,83.5199966430664,84.37999725341797,83.0,83.97000122070312,82.56897735595703,6165300,SO,83.68719649762575,83.15006261089908,0.5371338867266644,83.84400024414063
2025-02-04,83.69999694824219,83.88999938964844,82.77999877929688,83.19999694824219,81.81182861328125,4716200,SO,83.61224272079751,83.15376145070228,0.4584812700952341,83.7759994506836
2025-02-05,83.87999725341797,84.19000244140625,83.2300033569336,83.87000274658203,82.47064971923828,4161500,SO,83.65189810937974,83.20681636150819,0.44508174787155497,83.98399963378907
2025-02-06,84.2300033569336,84.2300033569336,82.9000015258789,83.79000091552734,82.39198303222656,3339000,SO,83.67314469494092,83.25001521736147,0.42312947757945096,83.75599975585938
